OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
60372,FLYING W CONVENIENCE STORE,SR-96,Carthage                                ,MO,277,3.199,37.1426773,-94.3111611
60374,PILOT TRAVEL CENTERS #385,US-54 & SR-13,Collins                                 ,MO,416,3.49566666,37.8893585,-93.6198941
60380,AMOCO,US-63/US-136,Lancaster,MO,320,3.249,40.5077331,-92.5496094
60400,CAN AM C STORE,SR-16,Plentywood,MT,807,3.499,48.77475,-104.562458
60416,MINUTEMAN FOOD MART #20,US-74 & US-76,Whiteville                              ,NC,245,3.46066666,34.3217345,-78.703148
60420,PUMP & PANTRY #35,US-183,Alma,NE,330,3.459,40.0925022,-99.3716483
60426,BONS BONS MOBIL,US-3,Merrimack,NH,125,3.699,43.1941703,-71.5275293
60434,ENRITE,US-9,Linden,NJ,79,3.34233333,40.6487158,-74.2236403
60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.799,41.6411409,-88.4472948
60460,HAHN OIL,US-36,Coshocton                               ,OH,315,3.299,40.2854746,-81.8662702
60465,MOTOMART #4129,ST 309,Marion                                  ,OH,411,3.34233333,40.5843945,-83.1424094
60473,BELL STORES #50,ST 3,Wooster,OH,249,3.599,40.7986064,-81.9382611
60476,PETES #11,US-75,Dewey,OK,560,3.154,36.8017962,-95.9356232
60513,CIRCLE K #2723873,US-17,Georgetown,SC,42,2.899,33.3322014,-79.3105876
60515,FLASH MARKET #302,SR-9 & SR-151,Pageland,SC,46,3.38566666,34.7719578,-80.3914661
60519,CORNER PANTRY #25,US-14,Huron,SD,571,3.079,44.3733716,-98.2413612
60538,TEXACO #380031,ST 21W,Bryan,TX,765,3.399,30.6251348,-96.3514671
60554,CEFCO #2070,"I-27, EXIT 49",Plainview,TX,700,2.83233333,34.2198493,-101.7244605
60590,DARLINGTON MINI MART,SR-23 & SR-81,Darlington,WI,420,3.399,42.6802288,-90.1178079
60601,HOLIDAY STATIONSTORE #2746229,US-53/US-2,Superior,WI,545,3.339,46.7227771,-92.1209818
60708,CRVS STORE #6,US-385,Wray,CO,800,3.449,40.0802721,-102.2277436
60762,BP,US-1 & US-341,Baxley,GA,195,3.599,31.7773202,-82.3490533
60779,Marathon,US-129,Eatonton                                ,GA,85,3.399,33.3442152,-83.3972379
60787,MARATHON,"I-20, EXIT 11",Lithia Springs,GA,48,2.87233333,33.7742145,-84.62592
60797,EVANS FOOD MART,SR-20,Rome,GA,193,3.699,34.257038,-85.1646726
60804,JET FOOD STORE #4,US-1 & SR-78,Wadley,GA,135,3.41566666,32.8668223,-82.4040162
60817,KWIK STAR #712,US-218 & SR-27,Janesville,IA,565,3.599,42.6464613,-92.4629005
60822,CASEYS #3639,US-18/US-52,Postville,IA,420,3.599,43.0826236,-91.5653134
60833,SPEEDWAY #5400,CR-11 & CR-23,Bloomingdale,IL,290,3.759,41.9575285,-88.0809036
60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.249,41.8864687,-88.0201536
60882,SPEEDWAY #6666,US-33,Goshen,IN,465,3.81566666,41.5846653,-85.834484
60926,CENEX,US-36 & US-83,Oberlin,KS,525,3.159,39.818338,-100.528201
60958,NORTH WEST TRUCK STOP,US-90 & SR-3211,Franklin,LA,600,3.399,29.7992156,-91.5289091
60997,GULF OIL #5035,I-90 MM 66.7,Ludlow,MA,215,3.914,42.1589979,-72.4803259
61004,Applegreen,SR-15,Sturbridge,MA,215,3.999,42.1084385,-72.0807772
61006,GULF OIL LP #5155,"I-90, EXIT 11",Westborough                             ,MA,215,3.909,42.2316743,-71.6131657
61019,MARDELA GOOSE CREEK FOOD STORE,US-50,Mardela Springs                         ,MD,194,3.979,38.4637761,-75.7569618
61021,WESTOVER GOOSE CREEK,US-13 & SR-673,Westover                                ,MD,194,3.259,38.1240114,-75.7063171
61030,HAGGERTY JOY MOBIL,I-275,Canton                                  ,MI,325,3.699,42.3381533,-83.4426429
61032,MARATHON,US-10/US-127,Clare,MI,260,3.289,44.0335582,-84.7790857
61037,HEARTLAND MOBIL,US-23,Fenton,MI,342,3.849,42.7713782,-83.7507739
61057,CIRCLE K #2746537,US-2 & US-41,Rapid River                             ,MI,360,3.499,45.9269087,-86.9670846
61080,CO-OP SERVICE,US-10 & CR-67,New York Mills,MN,250,3.499,46.5180469,-95.3763155
61090,Northdale Oil,US-59 & SR-1,Thief River Falls                       ,MN,355,3.239,48.1172301,-96.1770667
61102,FAST LANE #54,US-63,Columbia,MO,310,3.20733333,38.951212,-92.2929139
61106,TEMP STOP #102,US-54 & SR-52,Eldon,MO,392,3.199,38.3494456,-92.5805241
61115,BREAK TIME #3071,US-24 & US-63,Moberly,MO,310,3.469,39.4201137,-92.4364298
61145,TEXACO,US-49 & US-98,Hattiesburg,MS,620,3.199,31.3271189,-89.2903392
61149,CEFCO #501,US-45,Lauderdale,MS,705,2.899,32.3474938,-88.6381435
61168,Blue Sky #717,US-72 & SR-15,Walnut,MS,435,3.099,34.9485431,-88.9020767
61171,CHEVRON CURB STORE,US-49 & SR-26,Wiggins,MS,620,3.499,30.858244,-89.1353283
61176,TOWN PUMP FOOD STORE #8947,US-2,Chinook,MT,815,3.629,48.5960476,-109.2467766
61182,TOWN PUMP FOOD STORE #3000,US-87,Lewistown,MT,815,3.599,47.070593,-109.4155307
61195,MINUTEMAN FOOD MART #06,SR-24,Clinton,NC,245,3.649,34.9910899,-78.3524745
61210,SHEETZ #548,US-29,Greensboro,NC,65,2.859,36.010321,-79.8416689
61266,CENEX CONVENIENCE STORE,US-2 & SR-19,Devils Lake,ND,355,3.249,48.112779,-98.86512
61291,FLEMING OIL FOOD MART,ST 9,West Chesterfield,NH,12,3.899,42.9041913,-72.5136495
61305,BP,US-130,Cranbury,NJ,150,3.14566666,40.2922021,-74.5199763
61312,BLUE STAR,US-202 & SR-31,Flemington                              ,NJ,115,3.399,40.5130953,-74.8591333
61328,KW RASTALL OIL,US-130,North Brunswick,NJ,115,3.199,40.4527398,-74.4590098
61333,46 GAS AND TRUCK STOP,US-46,Palisades Park,NJ,115,3.23566666,40.8486044,-73.9884255
61357,KENT KWIK #501,US-70 & US-54,Alamogordo,NM,593,2.98233333,32.8998822,-105.9602081
61410,KWIK FILL #58,ST 15,Rochester                               ,NY,190,3.969,43.157285,-77.615214
61450,7-ELEVEN #40298,I-80,Mantua,OH,249,3.53233333,41.283944,-81.223991
61477,CHOCTAW NATION GRANT #633,US-271,Grant,OK,253,2.999,33.9643104,-95.5231433
61540,S&P Oil,US-13,Levittown,PA,160,3.81566666,40.154762,-74.8380029
61605,HOT SPOT #2028,US-76/US-301,Marion,SC,63,2.999,34.2044083,-79.544531
61625,PRARIE STOP,US-212 & SR-20,Watertown,SD,566,3.279,44.899211,-97.115289
61654,MAJOR MARKETS #276,US-51/SR-3,Ripley,TN,435,3.799,35.7550882,-89.5502157
61656,PHILLIPS 66,US-51,Union City,TN,460,3.38233333,36.4072707,-89.0834926
61787,DUCK THRU FOOD STORE #5,US-258,Franklin                                ,VA,180,3.499,36.6776507,-76.9224609
61796,EXXON,US-220,Martinsville                            ,VA,185,3.375,36.6915262,-79.8725386
61806,LANKFORD TRUCK PLAZA,US-13 & CR-646,Townsend,VA,130,3.399,37.1849815,-75.958473
61830,APPLETON TRAVEL PLAZA,SR-96,Appleton,WI,444,3.40566666,44.2610234,-88.4148831
61879,KWIK TRIP #347,SR-13,Wisconsin Rapids,WI,395,3.31233333,44.3917589,-89.8228767
62097,FLASH MARKET #17046,US-65/SR-9,Clinton,AR,695,3.239,35.6049098,-92.4586981
62238,Circle K #2726278,SR-207,Hastings,FL,75,3.569,29.7142785,-81.5182423
62316,BP,US-20,Delaware,IA,335,3.299,42.4838839,-91.4672453
62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.679,40.6947759,-89.0289638
62462,HAWESWAY TRUCKSTOP,US-60,Owensboro,KY,487,3.599,37.7718122,-87.1270435
62480,CM GALLIANO,US-167,Cut Off,LA,725,3.499,29.513768,-90.3239092
62487,Fred's Food Mart,US-61,Saint Francisville,LA,600,3.799,30.7864335,-91.374061
62550,Sunoco,"I-275, EXIT 11",New Boston                              ,MI,325,3.399,42.1675754,-83.390088
62753,PETRO SERVE USA,US-10,West Fargo,ND,341,3.029,46.8761518,-96.8537139
62768,PUMP & PANTRY #34,US-20 & SR-27,Gordon,NE,475,3.449,42.8048523,-102.2031673
62774,MR MIKES MINI MART,SR-9,Northwood                               ,NH,34,3.599,43.194664,-71.151581
62800,A ONE TRUCK STOP,US-9,South Amboy,NJ,79,3.499,40.4783449,-74.2912593
62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,3.799,42.8510581,-76.120395
62918,CIRCLE K #4705567,ST 91,Twinsburg,OH,305,3.63233333,41.3125552,-81.4401129
62996,MARTIN GENERAL STORE,US-22,Alexandria,PA,14,3.539,40.5564586,-78.0977847
63193,Shell,US-29,Warrenton,VA,60,3.25733333,38.6940266,-77.7828762
63211,OMAK MART,US-97 & SR-215,Omak,WA,970,4.149,48.4109853,-119.52755
63313,MARION TRAVEL CENTER,I-55 EXIT 14,Marion                                  ,AR,435,3.199,35.2121224,-90.2068447
63330,CIRCLE K #2723678,SR-53,Rome,GA,18,3.06233333,34.2206305,-85.1320821
63349,FLYING J TRAVEL PLAZA #662,"I-24, EXIT 86",Oak Grove,KY,415,3.15233333,36.6827383,-87.4060347
63376,Circle K #2746246,US-169 & SR-41,Shakopee,MN,448,3.599,44.7980186,-93.5268986
63532,FUELSMART,SR-165,Muskogee,OK,560,3.25233333,35.7493153,-95.361374
63579,301 PLAZA,US-301 & SR-299,Middletown,DE,243,3.239,39.4497639,-75.7166345
63582,T BONE TRUCK STOP,US-30,Columbus                                ,NE,313,3.099,41.4385538,-97.3171546
63586,LOVES TRAVEL STOP #295,US-412 & US-69,Chouteau,OK,560,3.29066666,36.1859301,-95.3430239
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.219,42.219561,-89.098337
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.219,42.2713945,-89.093966
63627,PILOT TRAVEL CENTERS #174,I-78 & SR-15,New Albany,MS,435,3.859,34.4942683,-89.0078418
63649,ONE TRIP,US-84,Homerville,GA,10,3.44233333,31.0411365,-82.7341953
63651,CIRCLE K #2723346,US-29/S8,Athens,GA,16,3.399,33.9760899,-83.3543471
63653,FLYING J TRAVEL PLAZA #760,US-30 & SR-232,Cokeville,WY,835,3.899,42.0848242,-110.9566093
63671,WESTERN TRAVEL TERMINAL,US-26 & US-85,Torrington                              ,WY,795,3.399,42.062465,-104.184394
63676,CORNER EXPRESS,ST 55,Wellston                                ,MI,456,3.499,44.2179935,-85.953975
63691,JIMMIES AUTO TRUCK PLAZA,"I-10, EXIT 262",Lee,FL,20,3.84733333,26.5272084,-81.7575152
63702,QUICK FUEL #2501,"I-264, EXIT 14",Louisville,KY,415,3.08233333,38.2301675,-85.8214639
63734,CIRCLE K #2723472,US-70 & SR-58,Kinston,NC,63,3.319,35.2626635,-77.5816353
63737,I 10 DUSON TRUCK STOP,"I-10, AUSTRIA ROAD",Duson,LA,730,3.41066666,30.238176,-92.192995
63738,U STOP 33,US-77,Beatrice,NE,413,3.399,40.3013186,-96.7467564
63740,CIRCLE K #2723478,US-29,Blairs,VA,185,3.439,36.6699814,-79.3657997
63744,PILOT TRAVEL CENTERS #439,"I-24, EXIT 86",Oak Grove,KY,415,3.15233333,36.6827383,-87.4060347
63754,U SAVE TRAVEL PLAZA,US-19 & SR-129,Mount Nebo,WV,44,3.599,39.6023047,-79.7078303
63760,CASH MAGIC CITGO HOUMA,I-57,Houma,LA,725,3.56566666,29.5957696,-90.7195348
63767,HOP-IN FOOD STORES,I-27 & FM-1729,New Deal,TX,700,2.92566666,33.7374083,-101.8427516
63768,PILOT TRAVEL CENTERS #443,"I-70, EXIT 49",Higginsville,MO,400,3.23566666,39.0017993,-93.7760336
63773,QUIKTRIP #179,ST 152,Liberty,MO,400,2.999,39.245867,-94.4372369
63795,LOVES COUNTRY STORE #022,US-412,Clayton,NM,585,3.414,36.4480387,-103.1958574
63799,LOVES TRAVEL STOP #204,US-69 BUS & US-69,Eufaula,OK,560,3.689,35.2873764,-95.5825302
63812,PETRO STOPPING CENTER #330,"I-65, EXIT 86",Glendale,KY,415,3.599,37.6022769,-85.8675485
63828,CIRCLE K #2723654,US-431,Boaz,AL,587,3.519,34.2026318,-86.1520422
63829,CALERA CHEVRON,SR-25,Calera,AL,615,3.199,33.1456684,-86.7495863
63841,MAGNOLIA TRAVEL CENTER,US-82 & US-371,Magnolia,AR,635,3.599,33.2670725,-93.2393341
63846,71 EXPRESS,US-71,Mansfield,AR,645,3.33233333,35.0755458,-94.2026462
63854,E-Z MART #4437,US-71,Boles,AR,645,3.299,34.7759725,-94.055476
63922,THOMASVILLE TRAVEL CENTER,US-84 & SR-3,Thomasville,GA,20,3.18066666,30.8365815,-83.9787808
63925,PILOT #4561,"I-75, EXIT 11",Valdosta,GA,20,3.359,30.816356,-83.3157029
63938,CUBBYS #301,US-34 & SR-48,Red Oak,IA,319,3.399,41.0095189,-95.228247
63946,MINIT MART #600644,"I-80, EXIT 134",Joliet,IL,399,3.599,41.5087675,-88.1435581
63957,SUNMART FOOD STORE,SR-37,Bloomington,IN,375,3.499,39.1640059,-86.4716299
63959,SPEEDWAY #1429,SR-59 & SR-56,Warrenville,IL,293,3.499,41.8179303,-88.174097
63979,Jaks Oil,US-90,Broussard,LA,730,3.049,30.1348704,-91.9448441
63992,SANDRAS QUICK STOP,US-169 & US-59,Garnett,KS,485,3.319,38.2805772,-95.2419192
63997,LEON GROCERY,US-400,Leon                                    ,KS,336,3.399,37.6795334,-96.7875723
64001,PETES #53,US-400 & SR-99 & CR-939,Severy                                  ,KS,336,3.249,37.6222547,-96.2280527
64021,CM AMITE,SR-16,Amite,LA,600,3.399,30.7265725,-90.5222219
64028,DELCAMBRE FUEL DEPOT,SR-14 & SR-89,Delcambre,LA,730,2.999,29.948261,-91.9887328
64047,LUCKY LOUIES TRUCK STOP,US-190,Port Allen,LA,600,3.06566666,30.45335,-91.2100569
64049,Cash Magic CITGO LAROSE,SR-308,Larose,LA,725,3.399,29.5644006,-90.3852722
64050,WESTWOOD TRUCK PLAZA,US-90 BUS,Marrero,LA,725,3.279,29.8940306,-90.1109393
64060,CM VIVIAN,SR-1 & SR-2,Vivian,LA,745,3.26566666,32.8720384,-93.9855698
64063,Mobil,US-20 & SR-56,North Oxford,MA,175,3.58233333,42.1500947,-71.8684054
64069,301 BP,US-301/SR-5,Brandywine,MD,22,3.259,38.6835673,-76.8724708
64082,SPEEDWAY #8797,SR-13,Lennon,MI,342,3.379,42.985585,-83.9282955
64083,BIG DADDYS TRUCKSTOP,US-223 & US-23,Ottawa Lake,MI,325,3.499,41.7641517,-83.7493869
64091,Circle K 2746398,US-10 & SR-27,Little Falls,MN,448,3.399,45.9763545,-94.3625024
64097,KWIK TRIP #937,US-12,Willmar,MN,451,3.34066666,45.1242132,-95.0208216
64106,RAPID ROBERTS #122,SR-43,Joplin                                  ,MO,277,2.899,37.0721398,-94.5143324
64120,HOLIDAY STATIONSTORE #2746185,US-2,Wakefield,MI,545,3.219,46.444514,-89.8540118
64126,CASEYS #3471,US-2 & CR-87,Cohasset,MN,333,3.449,47.263556,-93.620215
64132,45 TRUCKSTOP,US-45,Corinth,MS,435,3.089,34.9757177,-88.5259773
64153,SPEEDWAY #6972,US-70,Durham,NC,177,3.799,36.0137575,-78.8822956
64163,FILL GOOD BP #15,US-74,Monroe,NC,46,3.399,35.0476227,-80.6152573
64167,NORTH LONDONDERRY SUNOCO,"I-93, EXIT 5",Londonderry,NH,125,3.939,42.9347927,-71.3830446
64183,SUNOCO- THOMAS EDISON PLAZA #7013,"NJTP, EXIT 11",Woodbridge,NJ,79,3.899,40.5420489,-74.3003044
64211,PILOT #490/WESTERN PETROLEUM,US-180,Carlsbad                                ,NM,593,3.729,32.414124,-104.2290221
64215,STRIPES 7FLEET #42588,US-380 & SR-206,Tatum,NM,700,3.66233333,33.2569924,-103.3175664
64216,DANDY MINI MART #31,SR-13 & SR-224,Cayuta,NY,190,4.399,42.2817412,-76.6968945
64224,7-ELEVEN #40296,SR-176,Broadview Heights,OH,249,3.53233333,41.2855973,-81.6848105
64227,GO MART FOOD STORE #116,US-50 & SR-7,Coolville                               ,OH,430,3.35733333,39.2217427,-81.7973557
64235,PENNZMART FUEL EXPRESS,ST 100,Tiffin                                  ,OH,411,3.4315,41.1132803,-83.1759049
64236,KFC TRAVELMART,SR-199,Upper Sandusky,OH,411,3.249,40.8450576,-83.2957894
64243,Caseys #4519,US-62,Altus,OK,483,3.00566666,34.6377829,-99.314211
64244,CHOCTAW NATION DURANT WEST #632,US-69/US-75,Calera,OK,253,3.089,33.9270848,-96.4332692
64264,CASEYS #4594,US-81 & US-70,Waurika,OK,253,3.07733333,34.1670371,-97.997536
64299,CIRCLE K #2720881,US-17 & SR-165,Ravenel,SC,42,3.439,32.7632321,-80.2500986
64307,CIRCLE K #2723876,US-17 & SR-64,Round O,SC,42,3.37233333,32.9371151,-80.5409352
64314,JAKES CORNER,US-81 & SR-34,Winfred                                 ,SD,530,3.049,43.997197,-97.362288
64343,Allsup's Marketplace #2411,US-67,Hawley,TX,575,2.889,32.6133723,-99.8130377
64355,CEFCO #34,US-281 & SR-38,Hamilton,TX,765,3.029,31.6429346,-97.9715967
64374,CEFCO #2001,US-287 & FM-369,Iowa Park,TX,770,2.864,33.9514847,-98.6686709
64382,KOSSE COUNTRY STORE,SR-7 & SR-14,Kosse                                   ,TX,765,3.11566666,31.3076774,-96.6319231
64399,LOVES TRAVEL STOPS #247,US-287 & SR-256,Memphis,TX,585,3.789,34.7253581,-100.540097
64406,Main Street Market,SR-84 & FM-73,Prairie Hill,TX,765,2.899,30.2488239,-96.3771874
64407,CIRCLE K #2741527,US-281,Premont,TX,625,2.999,27.3643568,-98.1144579
64420,Valero,US-59 & AT ST-87,Timpson                                 ,TX,766,3.059,31.9037814,-94.3952022
64436,MS 58 PLAZA,"I-95, EXIT 11",Emporia                                 ,VA,180,3.18233333,36.7137649,-77.5417942
64438,PILOT TRAVEL CENTER #4622,US-58,South Boston,VA,65,4.009,36.6846669,-78.9074612
64445,KWIK TRIP #413,SR-93 & SR-95,Arcadia,WI,295,3.31566666,44.2527212,-91.5014893
64451,ROYAL FARMS #79,ST 13,New Church                              ,VA,194,3.339,37.9790117,-75.5310365
64455,SPEEDWAY #4648,SR-254,Waynesboro,VA,180,3.959,38.065064,-78.9301108
64474,SIGNAL FOOD STORE #108,US-60,Mountain View,MO,535,3.03233333,37.0011251,-91.687798
64480,TA Garden City,US-83 & US-400,Garden City,KS,525,3.73066666,37.9716898,-100.8726618
64508,QUICK FUEL #1150,US-51 & SR-30,Madison,WI,420,3.57566666,43.07469,-89.3841663
64509,QUICK FUEL #1002,"I-94, EXIT 319",Milwaukee,WI,444,3.74066666,42.9501316,-87.904951
64511,QUICK FUEL #1010,SR-100,Milwaukee,WI,444,3.779,43.0428022,-87.9401859
64521,CHOCTAW TRAVEL PLAZA #635,US-259/SR-3,Broken Bow,OK,560,2.999,34.0339303,-94.739579
64528,Raceway #7007,SR-74 & SR-180,Shelby                                  ,NC,46,3.249,35.2923513,-81.5356463
64545,HOBO PANTRY #24,US-231 & SR-10,Brundidge                               ,AL,720,3.599,31.7201615,-85.8160567
64554,FACKLER TEXACO TRUCK STOP,US-72 & CR-42,Fackler,AL,615,3.199,34.7925827,-85.9099775
64578,MARATHON,US-431/SR-1,Phenix City,AL,50,3.249,32.4995839,-85.0455375
64581,SNEAD SHELL,US-278 & SR-75,Altoona                                 ,AL,587,3.109,34.025609,-86.3258835
64610,KINGS RIVER COUNTRY STORE,US-412,Huntsville,AR,735,3.26566666,36.1165076,-93.7195685
64648,QUICK FUEL #2203,"I-20, EXIT 14",Atlanta,GA,18,3.319,33.754721,-84.4661597
64651,QUICK FUEL #2101,I-465,Indianapolis,IN,375,3.869,39.7192759,-86.0504806
64656,QUICK FUEL #2601,SR-27,Charlotte,NC,46,3.51233333,35.2280579,-80.9039475
64660,QUICK FUEL #1005,SR-59 & SR-164,Waukesha,WI,444,3.623,43.0622536,-88.3123889
64662,QUICK FUEL #1011,"I-94, EXIT 100",Milwaukee,WI,444,3.52066666,42.9501316,-87.904951
64673,WESTVILLE TRUCKSTOP,US-6/US-421,Westville                               ,IN,365,3.58566666,41.5384799,-86.9055656
64679,PILOT TRAVEL CENTER #118,I-30 EXIT 121,Benton,AR,695,3.259,36.2834512,-94.1577892
64683,QUIKTRIP #777,"I-20, EXIT 49",Atlanta,GA,18,2.97233333,33.7589305,-84.4760517
64712,SUNSTOP #650,US-431 & SR-210,Dothan,AL,20,3.41233333,31.2237285,-85.3934375
64715,CIRCLE K #2709067,US-31/SR-6,Prattville,AL,720,3.499,32.4168014,-86.409713
64718,CUZZS,US-43/SR-13,Thomasville,AL,720,3.53233333,31.9105569,-87.7415322
64723,CASHS #4470,US-65,Dumas,AR,655,3.209,33.8652025,-91.4799831
64773,Sun Gas,US-301,Middletown,DE,243,2.999,39.447554,-75.730941
64775,SHORE STOP #287,US-13,New Castle,DE,243,3.289,39.5528106,-75.6508299
64778,SUNSTOP #347,US-27,Branford,FL,75,3.699,29.9557027,-82.9278909
64779,SPEEDWAY #6530,US-50,Brooksville,FL,225,3.38233333,28.5552719,-82.3878709
64789,KROME EXXON,SR-997 & SR-994,Miami,FL,95,3.399,25.7741566,-80.1935973
64793,CIRCLE K #2721297,US-301,Middleburg,FL,75,3.399,30.0688512,-81.8603778
64798,RIVIERA TRUCKSTOP,SR-710,West Palm Beach,FL,95,3.779,26.8313221,-80.1842067
64804,SPEEDLANE,US-301 &SR-574,Tampa,FL,225,3.449,27.9814745,-82.4079847
64811,SUNSTOP #819,US-19,Americus,GA,15,3.699,32.0984159,-84.2432464
64815,BUENA VISTA GAS N GO,SR-26 & SR-41,Buena Vista,GA,10,3.299,32.3190398,-84.5171411
64831,CIRCLE K #2745072,US-341,Lumber City,GA,195,3.529,31.9359841,-82.6828849
64834,SUSIE Q #90,US-319 & SR-33,Moultrie,GA,10,3.799,31.1793436,-83.788579
64842,Circle K #2745128,US-301 & US-25,Statesboro,GA,195,3.199,32.4490141,-81.7832912
64850,SHAKE RAG EXPRESS,US-1 & US-78,Wadley,GA,135,3.41566666,32.8668223,-82.4040162
64857,CHARITON FOOD SHOP,US-34,Chariton,IA,320,3.369,41.0047242,-93.301697
64860,BP TRUCK PLAZA,US-61/US-151,Dubuque                                 ,IA,335,3.489,42.4635692,-90.670214
64862,218 FUEL EXPRESS,US-218 & US-18,Floyd,IA,433,3.489,43.0587894,-92.7830539
64863,FT MADISON FAST BREAK,US-61,Fort Madison,IA,345,3.399,40.632835,-91.3815058
64868,MEDIAPOLIS FAST BREAK,US-61,Mediapolis,IA,345,3.349,40.9998325,-91.1719577
64871,STEWART ROAD FAST BREAK,CR-X61,Muscatine                               ,IA,270,3.299,41.2906645,-91.1099723
64880,CASEYS #2487,US-71/SR-9,Spirit Lake,IA,440,3.38233333,43.4222023,-95.1262516
64881,SPARKYS ONE STOP #16,US-71 & SR-3,Storm Lake                              ,IA,527,3.23233333,42.6452817,-95.1992726
64884,SAPP BROS TRAVEL CENTER,US-61 & SR-78,Sioux City,IA,527,3.649,42.4966815,-96.4058782
64886,WEVER JUNCTION,US-61 & CR-X50,Wever,IA,345,3.399,40.7114884,-91.2304308
64887,COUNCIL FOOD AND FUEL,US-95,Council,ID,785,3.589,44.7265668,-116.4392303
64888,NOMNOM #21,US-95 & SR-13,Grangeville,ID,970,3.90733333,45.926552,-116.122326
64892,JACKSONS FOOD STORE #3,US-95,Wilder,ID,785,3.579,43.6814708,-116.9120058
64913,Circle K #4701331,US-136 & US-67,Macomb,IL,345,3.499,40.4588934,-90.6713939
64930,THORNDALE SHELL,"I-290, EXIT 5",Wood Dale,IL,290,3.459,41.9443787,-87.9928546
64933,MCCLURE OIL #66,US-33/US-27,Decatur,IN,370,3.699,40.8099791,-84.939404
64938,FAMILY EXPRESS #41 (DISCOUNT AVAILABLE),US-52,Lafayette,IN,375,3.43233333,40.3819397,-86.8426119
64939,FAMILY EXPRESS #27 (DISCOUNT AVAILABLE),US-421,Medaryville,IN,365,3.649,41.08174,-86.8920281
64949,PETES #36,US- 54 & US-169,Iola,KS,400,3.20566666,37.9244799,-95.3999814
64950,CASEYS #2957,US-73 & US-36,Hiawatha,KS,400,3.15066666,39.8524033,-95.5364966
64952,AMPRIDE,US-160,Johnson                                 ,KS,525,3.399,37.5770746,-101.6262647
64961,SAC AND FOX TRUCK STOP,US-75,Powhattan,KS,553,2.984,39.761462,-95.6335829
64963,FLINT HILLS ONE STOP,US-50,Strong City,KS,553,2.919,38.4001109,-96.5343727
64964,U PUMP IT,US-83 & US-56,Sublette                                ,KS,525,3.679,37.4816911,-100.843773
64969,ALLSTAR FOOD MART,SR-55,Campbellsville                          ,KY,415,3.159,37.3452679,-85.3709754
64996,AVONDALE TRUCK STOP,SR-90,Westwego                                ,LA,725,3.449,29.8965848,-90.1423719
64998,CM BAYOU VISTA,US-90,Morgan City,LA,725,3.399,29.7010131,-91.185392
65002,FOOD N FUN #11,US-90 & SR-92-1,Broussard,LA,600,3.30233333,30.1471506,-91.9612413
65006,GOLDMINE TRUCKSTOP,US-190,Eunice                                  ,LA,730,3.199,30.4949124,-92.4289449
65011,PLANTATION TRUCK PLAZA,SR-311 & SR-664,Houma,LA,725,3.11566666,29.5957696,-90.7195348
65017,Y NOT STOP MANSURA,SR-1,Mansura,LA,730,3.399,31.0579664,-92.049012
65019,Hwy 31 Truck Stop,SR 31,Saint Martinville                       ,LA,730,3.329,30.1154024,-91.8325538
65021,OPELOUSAS 190 TRUCK STOP,US-190,Opelousas,LA,600,2.87066666,30.5322604,-92.0767521
65022,CM RACELAND,SR-1,Raceland,LA,725,3.299,29.7274331,-90.598976
65025,ELSIE AUTO AND TRUCK PLAZA,SR-1,Shreveport                              ,LA,766,2.949,32.5135356,-93.7477839
65026,TA ST Rose #06480,US-61,Saint Rose,LA,725,3.22566666,29.973975,-90.2807655
